provider,region,instance_type,product_name,hourly_price_usd,gpu_type
Azure,japaneast,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.345391,A10
Azure,westus3,Standard_NC8ads_A10_v4,Virtual Machines NCadsA10v4 Series,0.20328,A10
Azure,northeurope,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series Windows,20.432,H100
Azure,polandcentral,Standard_ND96isrf_H100_v5,Virtual Machines NDsrf H100 v5 Series,127.816,H100
Azure,usgovvirginia,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,1.308,Other
Azure,westus2,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series,16.352582,H100
Azure,southcentralus,Standard_ND40s_v2,Virtual Machines NDSv2 Series,14.688,Other
Azure,centralindia,Standard_NC24s_v3,Virtual Machines NCSv3 Series Windows,3.333792,Other
Azure,southindia,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.41383,Other
Azure,northcentralus,Standard_NV16as_v4,Virtual Machines NVasv4 Series,0.224,Other
Azure,brazilsouth,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series,0.37033,Other
Azure,uaenorth,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,8.12,A10
Azure,israelcentral,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,3.623374,Other
Azure,westus3,Standard_NC32ads_A10_v4,Virtual Machines NCadsA10v4 Series Windows,1.085146,A10
Azure,northcentralus,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series,1.547885,H100
Azure,northcentralus,Standard_ND96is_flex_H100_v5,Virtual Machines NDsfH100v5 Series Windows,20.43925,H100
Azure,swedencentral,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.236,A10
Azure,eastus2,Standard_NG16ads_V620_v1,Virtual Machines NGadsV620v1 Series,0.234696,Other
Azure,eastus2,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series,0.37488,Other
Azure,westus,Standard_NV8ads_V710_v5,Virtual Machines NVadsV710v5 Series,0.160222,Other
Azure,usgovarizona,Standard_ND40rs_v2,Virtual Machines NDrSv2 Series Windows,11.752,Other
Azure,centralindia,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.127,A10
Azure,usgovarizona,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series,5.65,A10
Azure,southcentralus,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.384,A10
Azure,eastus,Standard_ND40rs_v2,Virtual Machines NDrSv2 Series,4.071514,Other
Azure,uksouth,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series,1.63,A10
Azure,koreacentral,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,7.893,Other
Azure,uksouth,Standard_NV32as_v4,Virtual Machines NVasv4 Series Windows,1.521,Other
Azure,usgovarizona,Standard_NV32as_v4,Virtual Machines NVasv4 Series,0.466,Other
Azure,southeastasia,Standard_NC24s_v3,Virtual Machines NCSv3 Series,16.936,Other
Azure,spaincentral,Standard_NV4ads_V710_v5,Virtual Machines NVadsV710v5 Series Windows,0.617,Other
Azure,southcentralus,Standard_NV12ads_V710_v5,Virtual Machines NVadsV710v5 Series Windows,1.752,Other
Azure,eastus,Standard_NV4ads_V710_v5,Virtual Machines NVadsV710v5 Series,0.333,Other
Azure,westus3,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.71,Other
Azure,swedencentral,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.118,A10
Azure,westus3,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.5626,Other
Azure,japaneast,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series,4.048,H100
Azure,attatlanta1,Standard_NV32ahs_v4,Virtual Machines NVasv4 VDI Series,0.913,Other
Azure,centralus,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.668,A10
Azure,westus,Standard_NC320lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,6.662,RTX PRO 6000
Azure,italynorth,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,45.378,A100
Azure,swedencentral,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,25.563,H100
Azure,westus,Standard_NV28adms_V710_v5,Virtual Machines NVadsV710v5 Series Windows,0.814598,Other
Azure,ukwest,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,12.3097,A100
Azure,eastus2,Standard_ND96isr_MI300X_v5,Virtual Machines NDMI300Xv5 Srs,48.0,MI300X
Azure,eastus2,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series,6.98,H100
Azure,westeurope,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.291,Other
Azure,canadacentral,Standard_NC24rs_v3,Virtual Machines NCSv3 Series,2.962,Other
Azure,attdallas1,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,0.5662,Other
Azure,southeastasia,Standard_NV48s_v3,Virtual Machines NVSv3 Series Windows,3.428,Other
Azure,usgovarizona,Standard_NC6s_v3,Virtual Machines NCSv3 Series Windows,1.616,Other
Azure,southafricanorth,Standard_NV24s_v3,Virtual Machines NVSv3 Series Windows,4.025,Other
Azure,westus3,Standard_NC24s_v3,Virtual Machines NCSv3 Series,12.24,Other
Azure,northcentralus,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.308384,A10
Azure,usgovarizona,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.843,A10
Azure,australiaeast,Standard_NC6s_v3,Virtual Machines NCSv3 Series Windows,0.833448,Other
Azure,israelcentral,Standard_NC12s_v3,Virtual Machines NCSv3 Series Windows,3.585,Other
Azure,southcentralus,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.642,A10
Azure,eastus2,Standard_ND96isf_H100_v5,Virtual Machines NDsrf H100 v5 Series Windows,17.168659,H100
Azure,koreacentral,Standard_NV16as_v4,Virtual Machines NVasv4 Series Windows,1.994,Other
Azure,eastus2,Standard_NC96ads_A100_v4,NCads A100 v4 Series Windows,7.643,A100
Azure,southeastasia,Standard_NV48s_v3,Virtual Machines NVSv3 Series,1.175328,Other
Azure,uksouth,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.209748,A10
Azure,japaneast,Standard_NP10s,Virtual Machines NP Series,0.478,Other
Azure,japaneast,Standard_NV4as_v4,Virtual Machines NVasv4 Series Windows,0.209,Other
Azure,centralus,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs,11.808,MI300X
Azure,italynorth,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.582,Other
Azure,usgovvirginia,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,1.135,A10
Azure,northeurope,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series,0.382665,Other
Azure,westeurope,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,6.066662,Other
Azure,australiaeast,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.338,Other
Azure,eastus2,Standard_NC24rs_v3,Virtual Machines NCSv3 Series,2.488147,Other
Azure,southcentralus,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.218,A10
Azure,usgovvirginia,Standard_NV16as_v4,Virtual Machines NVasv4 Series Windows,1.901,Other
Azure,brazilsouth,Standard_NV48s_v3,Virtual Machines NVSv3 Series Windows,9.96,Other
Azure,japaneast,Standard_NM16ads_MA35D  ,Virtual Machines NMadsMA35D Series Windows,3.564,Other
Azure,koreacentral,Standard_NV32as_v4,Virtual Machines NVasv4 Series,0.503,Other
Azure,eastus2,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series,1.6,A10
Azure,switzerlandnorth,Standard_NV24s_v3,Virtual Machines NVSv3 Series Windows,4.239,Other
Azure,francecentral,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,10.65012,A100
Azure,francecentral,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.499,Other
Azure,japaneast,Standard_NV24s_v3,Virtual Machines NVSv3 Series Windows,1.706,Other
Azure,norwayeast,Standard_NV48s_v3,Virtual Machines NVSv3 Series Windows,1.566734,Other
Azure,westus,Standard_NC320ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6 Windows,36.284,RTX PRO 6000
Azure,southcentralus,Standard_NC24r_Promo,Virtual Machines NC Promo Series,2.091,Other
Azure,uaenorth,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,2.493,A10
Azure,japaneast,Standard_NC24s_v3,Virtual Machines NCSv3 Series,3.355,Other
Azure,westeurope,Standard_ND40s_v2,Virtual Machines NDSv2 Series Windows,18.95,Other
Azure,canadacentral,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs,10.64448,MI300X
Azure,southcentralus,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,3.266,Other
Azure,brazilsouth,Standard_NC96ads_A100_v4,NCads A100 v4 Series Linux,5.430163,A100
Azure,australiacentral2,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.347,Other
Azure,usgovvirginia,Standard_NV12s_v3,Virtual Machines NVSv3 Series,0.26334,Other
Azure,spaincentral,Standard_NV24ads_V710_v5,Virtual Machines NVadsV710v5 Series Windows,3.704,Other
Azure,southcentralus,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,16.5924,Other
Azure,centralus,Standard_NC12s_v3,Virtual Machines NCSv3 Series Windows,1.380086,Other
Azure,westus3,Standard_NC8ads_A10_v4,Virtual Machines NCadsA10v4 Series,0.22,A10
Azure,northeurope,Standard_NC128lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,13.758,RTX PRO 6000
Azure,westus2,Standard_NV4as_v4,Virtual Machines NVasv4 Series,0.0466,Other
Azure,attatlanta1,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.163,Other
Azure,eastus2,Standard_ND96isf_H100_v5,Virtual Machines NDsrf H100 v5 Series,88.488,H100
Azure,southcentralus,Standard_NV28adms_V710_v5,Virtual Machines NVadsV710v5 Series,0.532224,Other
Azure,westeurope,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,52.893,H100
Azure,swedencentral,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.219834,A10
Azure,malaysiawest,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.99792,A10
Azure,brazilsouth,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,13.108,A100
Azure,westeurope,Standard_NG32adms_V620,Virtual Machines NGadsV620v1 Series Windows,5.765,Other
Azure,italynorth,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,0.40832,Other
Azure,ukwest,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,11.16154,A100
Azure,malaysiawest,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series Windows,20.013,H100
Azure,australiaeast,Standard_NC6_Promo,Virtual Machines NC Promo Series,0.683,Other
Azure,eastus,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,0.154123,Other
Azure,southafricanorth,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series Windows,3.302,A10
Azure,southeastasia,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.70209,Other
Azure,southeastasia,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,0.179995,Other
Azure,japanwest,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,55.21,A100
Azure,westeurope,Standard_NC6s_v3,Virtual Machines NCSv3 Series,0.70649,Other
Azure,canadacentral,Standard_NC24ads_A100_v4,NCads A100 v4 Series Windows,5.512,A100
Azure,polandcentral,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.116,Other
Azure,centralindia,Standard_NV48s_v3,Virtual Machines NVSv3 Series,6.384,Other
Azure,centralus,Standard_NC320lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6,17.602,RTX PRO 6000
Azure,northcentralus,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,2.11584,Other
Azure,brazilsouth,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,5.180314,Other
Azure,usgovvirginia,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,17.776,Other
Azure,germanywestcentral,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,8.372,Other
Azure,southcentralus,Standard_NC8ads_A10_v4,Virtual Machines NCadsA10v4 Series Windows,0.675,A10
Azure,australiaeast,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,5.106,A10
Azure,centralindia,Standard_NV12s_v3,Virtual Machines NVSv3 Series,1.596,Other
Azure,australiacentral,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.92,Other
Azure,westcentralus,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,21.803443,H100
Azure,usgovvirginia,Standard_NC16as_T4_v3,Virtual Machines NCasT4 v3 Series,0.301,Other
Azure,eastus2,Standard_NC12s_v3,Virtual Machines NCSv3 Series,6.12,Other
Azure,australiaeast,Standard_NC24ads_A100_v4,NCads A100 v4 Series Linux,0.984245,A100
Azure,mexicocentral,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,2.075,A10
Azure,eastus,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.086117,Other
Azure,centralus,Standard_NC32ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,0.355,RTX PRO 6000
Azure,centralus,Standard_NC24rs_v3,Virtual Machines NCSv3 Series,3.043,Other
Azure,westus2,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,2.692166,Other
Azure,southcentralus,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.151721,A10
Azure,centralindia,Standard_NV32as_v4,Virtual Machines NVasv4 Series,0.522,Other
Azure,eastus2,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.0908,A10
Azure,eastus2,Standard_ND96isrf_H100_v5,Virtual Machines NDsrf H100 v5 Series Windows,18.985613,H100
Azure,westus,Standard_NV24s_v3,Virtual Machines NVSv3 Series Windows,0.625363,Other
Azure,southcentralus,Standard_ND40s_v2,Virtual Machines NDSv2 Series Windows,6.243,Other
Azure,eastasia,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series,4.96,A10
Azure,southeastasia,Standard_NV24s_v3,Virtual Machines NVSv3 Series,3.18,Other
Azure,uksouth,Standard_NV16as_v4,Virtual Machines NVasv4 Series Windows,0.76,Other
Azure,southcentralus,Standard_NV6s_v2,Virtual Machines NVSv2 Series,0.137,Other
Azure,northeurope,Standard_NC64as_T4_v3,Virtual Machines NCasT4 v3 Series,4.853,Other
Azure,australiaeast,Standard_NC12s_v3,Virtual Machines NCSv3 Series,8.468,Other
Azure,japaneast,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.25926,Other
Azure,eastus,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.908,A10
Azure,eastus2,Standard_NC80adis_H100_v5,Virtual Machines NCadsH100v5 Series Windows,7.056,H100
Azure,westeurope,Standard_ND40s_v2,Virtual Machines NDSv2 Series Windows,7.58,Other
Azure,southcentralus,Standard_NV32as_v4,Virtual Machines NVasv4 Series,0.447,Other
Azure,koreacentral,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series,1.885,H100
Azure,southindia,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.571,Other
Azure,centralindia,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,2.298912,A10
Azure,eastus,Standard_NC12_Promo,Virtual Machines NC Promo Series,0.792,Other
Azure,eastus,Standard_ND96is_noIB_H100_v5,Virtual Machines NDsH100v5 Series Windows,17.168659,H100
Azure,northcentralus,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,0.17131,Other
Azure,southcentralus,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Windows,11.3724,A100
Azure,switzerlandnorth,Standard_NV12s_v3,Virtual Machines NVSv3 Series,0.314,Other
Azure,centralindia,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series,2.24,A10
Azure,centralus,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.154123,A10
Azure,westus,Standard_NM16ads_MA35D  ,Virtual Machines NMadsMA35D Series,0.468468,Other
Azure,southeastasia,Standard_NC64lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6,0.6832,RTX PRO 6000
Azure,brazilsouth,Standard_ND96amsr_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,65.54,A100
Azure,eastus2,Standard_NV36adms_A10_v5,Virtual Machines NVadsA10v5 Series,4.52,A10
Azure,japaneast,Standard_NV4as_v4,Virtual Machines NVasv4 Series Windows,0.522,Other
Azure,northeurope,Standard_NC64ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,4.05,RTX PRO 6000
Azure,southindia,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.26854,Other
Azure,southcentralus,Standard_ND96asr_A100_v4,Virtual Machines NDasr A100 v4 Series,6.526,A100
Azure,northcentralus,Standard_NC96ads_A100_v4,NCads A100 v4 Series Windows,4.074101,A100
Azure,westus,Standard_NC24s_v3,Virtual Machines NCSv3 Series Windows,3.144557,Other
Azure,attatlanta1,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,0.2368,Other
Azure,northcentralus,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,22.61952,H100
Azure,germanywestcentral,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,66.816,MI300X
Azure,malaysiawest,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,1.062,A10
Azure,mexicocentral,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.311,A10
Azure,eastus,Standard_NV8as_v4,Virtual Machines NVasv4 Series,0.0932,Other
Azure,eastus,Standard_ND96isrf_H100_v5,Virtual Machines NDsrf H100 v5 Series,98.32,H100
Azure,japaneast,Standard_NC6s_v3,Virtual Machines NCSv3 Series Windows,1.788,Other
Azure,eastus2,Standard_NC256lds_xl_RTXPRO6000BSE_v6,Virtual Machines NCldsxlRTX6kv6 Windows,22.776,RTX PRO 6000
Azure,israelcentral,Standard_NV6ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.37,A10
Azure,malaysiawest,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series,1.633,H100
Azure,westcentralus,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,22.61952,H100
Azure,eastus,Standard_NP10s,Virtual Machines NP Series Windows,2.11,Other
Azure,qatarcentral,Standard_NC24s_v3,Virtual Machines NCSv3 Series Windows,18.036,Other
Azure,japaneast,Standard_NV12_Promo,Virtual Machines NV Promo Series,1.896,Other
Azure,southcentralus,Standard_ND96isr_H100_v5,Virtual Machines NDsr H100 v5 Series,117.968,H100
Azure,uksouth,Standard_NG8ads_V620_v1,Virtual Machines NGadsV620v1 Series Windows,1.163,Other
Azure,westus3,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.284,Other
Azure,westeurope,Standard_NP10s,Virtual Machines NP Series,0.396396,Other
Azure,westus,Standard_NV24s_v3,Virtual Machines NVSv3 Series,2.28,Other
Azure,westeurope,Standard_NP40s,Virtual Machines NP Series,1.585584,Other
Azure,northeurope,Standard_NC4as_T4_v3,Virtual Machines NCasT4 v3 Series,0.587,Other
Azure,australiaeast,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,9.503,A100
Azure,indonesiacentral,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,1.030445,A10
Azure,usgovvirginia,Standard_NC8as_T4_v3,Virtual Machines NCasT4 v3 Series Windows,0.37932,Other
Azure,southeastasia,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,2.908,A10
Azure,canadacentral,Standard_NV36ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,5.496,A10
Azure,koreacentral,Standard_NV8as_v4,Virtual Machines NVasv4 Series Windows,0.184246,Other
Azure,westus3,Standard_ND96isr_H200_v5,Virtual Machines NDsrH200v5 Series Windows,35.686,H200
Azure,southeastasia,Standard_NC128ds_xl_RTXPRO6000BSE_v6,Virtual Machines NCdsxlRTX6kv6,1.7864,RTX PRO 6000
Azure,eastus2,Standard_NC24s_v3,Virtual Machines NCSv3 Series,2.448,Other
Azure,westus3,Standard_NV32as_v4,Virtual Machines NVasv4 Series,0.344467,Other
Azure,usgovarizona,Standard_NV12ads_A10_v5,Virtual Machines NVadsA10v5 Series,0.209748,A10
Azure,brazilsouth,Standard_NC24s_v3,Virtual Machines NCSv3 Series,4.523904,Other
Azure,southcentralus,Standard_NV24ads_V710_v5,Virtual Machines NVadsV710v5 Series Windows,0.647539,Other
Azure,southeastus,Standard_ND96is_noIB_H100_v5,Virtual Machines NDsH100v5 Series,115.034,H100
Azure,uksouth,Standard_NV32as_v4,Virtual Machines NVasv4 Series,0.430584,Other
Azure,eastasia,Standard_NC12s_v3,Virtual Machines NCSv3 Series,9.486,Other
Azure,canadacentral,Standard_NV32as_v4,Virtual Machines NVasv4 Series Windows,1.484,Other
Azure,brazilsouth,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,11.213,Other
Azure,southeastasia,Standard_NM16ads_MA35D  ,Virtual Machines NMadsMA35D Series Windows,1.308,Other
Azure,southcentralus,Standard_ND96is_H100_v5,Virtual Machines NDsr H100 v5 Series Windows,110.587,H100
Azure,usgovarizona,Standard_ND40rs_v2,Virtual Machines NDrSv2 Series Windows,5.429239,Other
Azure,australiasoutheast,Standard_ND96isr_MI300X_v5,Virtual Machines NDMI300Xv5 Srs,13.44,MI300X
Azure,uaenorth,Standard_ND96ams_A100_v4,Virtual Machines NDamsr A100 v4 Series Linux,12.18386,A100
Azure,northeurope,Standard_ND96is_MI300X_v5,Virtual Machines NDMI300Xv5 Srs Windows,24.806,MI300X
Azure,switzerlandnorth,Standard_NC40ads_H100_v5,Virtual Machines NCadsH100v5 Series,5.205092,H100
Azure,swedencentral,Standard_NV32as_v4,Virtual Machines NVasv4 Series Windows,4.082,Other
Azure,southcentralus,Standard_NV24s_v2,Virtual Machines NVSv2 Series,0.505613,Other
Azure,centralindia,Standard_NV18ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,0.566966,A10
Azure,australiaeast,Standard_NC24rs_v3,Virtual Machines NCSv3 Series Windows,7.893,Other
Azure,westus,Standard_NV28adms_V710_v5,Virtual Machines NVadsV710v5 Series,0.576576,Other
Azure,uksouth,Standard_NV24s_v3,Virtual Machines NVSv3 Series Windows,1.582,Other
Azure,spaincentral,Standard_NV72ads_A10_v5,Virtual Machines NVadsA10v5 Series Windows,11.788,A10
